population_share,access_share
0.0,0.0
0.0006657789613848203,0.0005782962888464246
0.0013315579227696406,0.0011565925776928492
0.0019973368841544607,0.001734888866539274
0.002663115845539281,0.0023131851553856984
0.003328894806924101,0.0028914814442321233
0.0039946737683089215,0.003469777733078548
0.004660452729693742,0.004048074021924973
0.005326231691078562,0.004626370310771397
0.005992010652463382,0.005204666599617822
0.006657789613848202,0.005782962888464246
0.007323568575233023,0.00636125917731067
0.007989347536617843,0.006939555466157094
0.008655126498002663,0.007517851755003519
0.009320905459387484,0.008096148043849942
0.009986684420772303,0.008674444332696367
0.010652463382157125,0.009252740621542792
0.011318242343541944,0.009831036910389215
0.011984021304926764,0.01040933319923564
0.012649800266311585,0.010987629488082065
0.013315579227696404,0.011565925776928488
0.013981358189081226,0.012144222065774913
0.014647137150466045,0.012722518354621338
0.015312916111850865,0.013300814643467761
0.015978695073235686,0.013879110932314186
0.016644474034620507,0.014457407221160611
0.017310252996005325,0.015035703510007038
0.017976031957390146,0.015613999798853462
0.018641810918774968,0.016192296087699887
0.019307589880159785,0.016770592376546316
0.019973368841544607,0.01734888866539274
0.020639147802929428,0.017927184954239166
0.02130492676431425,0.01850548124308559
0.021970705725699067,0.01908377753193202
0.022636484687083888,0.019662073820778444
0.02330226364846871,0.02024037010962487
0.023968042609853527,0.020818666398471294
0.02463382157123835,0.021396962687317722
0.02529960053262317,0.021975258976164147
0.02596537949400799,0.022553555265010572
0.02663115845539281,0.023131851553856997
0.02729693741677763,0.023710147842703422
0.02796271637816245,0.02428844413154985
0.02862849533954727,0.024866740420396275
0.02929427430093209,0.0254450367092427
0.02996005326231691,0.026023332998089125
0.03062583222370173,0.026601629286935553
0.031291611185086554,0.027179925575781978
0.03195739014647137,0.0277582218646284
0.03262316910785619,0.028336518153474825
0.033288948069241014,0.028914814442321246
0.03395472703062583,0.029493110731167668
0.03462050599201065,0.030071407020014092
0.035286284953395475,0.030649703308860514
0.03595206391478029,0.03122799959770694
0.03661784287616511,0.031806295886553364
0.037283621837549935,0.03238459217539978
0.03794940079893475,0.03296288846424621
0.03861517976031957,0.03354118475309263
0.039280958721704395,0.03411948104193905
0.03994673768308921,0.034697777330785474
0.04061251664447404,0.0352760736196319
0.041278295605858856,0.03585436990847832
0.041944074567243674,0.03643266619732474
0.0426098535286285,0.03701096248617117
0.043275632490013316,0.037589258775017585
0.043941411451398134,0.03816755506386401
0.04460719041278296,0.038745851352710435
0.045272969374167776,0.03932414764155686
0.045938748335552594,0.03990244393040328
0.04660452729693742,0.0404807402192497
0.04727030625832224,0.04105920413020883
0.047936085219707054,0.04163766804116797
0.04860186418109188,0.042216131952127096
0.0492676431424767,0.042794595863086225
0.049933422103861515,0.04337305977404536
0.05059920106524634,0.04395152368500449
0.05126498002663116,0.044529987595963626
0.05193075898801598,0.045108451506922755
0.0525965379494008,0.04568691541788188
0.05326231691078562,0.04626537932884102
0.05392809587217044,0.04684384323980015
0.05459387483355526,0.04742230715075928
0.05525965379494008,0.04800077106171841
0.0559254327563249,0.04857923497267754
0.05659121171770972,0.04915769888363668
0.05725699067909454,0.049736162794595806
0.05792276964047936,0.050314626705554935
0.05858854860186418,0.05089309061651407
0.059254327563249,0.0514715545274732
0.05992010652463382,0.052050018438432336
0.06058588548601864,0.052628482349391464
0.06125166444740346,0.053207113882463304
0.061917443408788284,0.05378574541553515
0.06258322237017311,0.05436437694860699
0.06324900133155792,0.05494300848167883
0.06391478029294274,0.05552164001475067
0.06458055925432757,0.05610027154782251
0.06524633821571238,0.05667890308089435
0.0659121171770972,0.05725753461396619
0.06657789613848203,0.05783616614703803
0.06724367509986684,0.05841479768010987
0.06790945406125166,0.058993429213181715
0.06857523302263649,0.059572060746253555
0.0692410119840213,0.060150692279325395
0.06990679094540612,0.060729323812397235
0.07057256990679095,0.061307955345469074
0.07123834886817576,0.061886586878540914
0.07190412782956059,0.062465218411612754
0.07256990679094541,0.06304401756679731
0.07323568575233022,0.06362281672198186
0.07390146471371505,0.06420161587716641
0.07456724367509987,0.06478041503235098
0.07523302263648468,0.06535921418753553
0.0758988015978695,0.06593801334272008
0.07656458055925433,0.06651681249790464
0.07723035952063914,0.0670956116530892
0.07789613848202397,0.06767441080827374
0.07856191744340879,0.06825320996345831
0.0792276964047936,0.06883200911864286
0.07989347536617843,0.06941080827382741
0.08055925432756325,0.06998960742901196
0.08122503328894808,0.07056840658419652
0.08189081225033289,0.07114720573938108
0.08255659121171771,0.07172600489456563
0.08322237017310254,0.07230480404975019
0.08388814913448735,0.07288360320493474
0.08455392809587217,0.07346240236011929
0.085219707057257,0.07404136913741656
0.08588548601864181,0.07462033591471381
0.08655126498002663,0.07519930269201107
0.08721704394141146,0.07577826946930832
0.08788282290279627,0.07635723624660558
0.08854860186418109,0.07693620302390285
0.08921438082556592,0.0775151698012001
0.08988015978695073,0.07809413657849736
0.09054593874833555,0.07867310335579461
0.09121171770972038,0.07925223775520458
0.09187749667110519,0.07983137215461455
0.09254327563249001,0.08041050655402453
0.09320905459387484,0.0809896409534345
0.09387483355525965,0.08156877535284447
0.09454061251664447,0.08214790975225444
0.0952063914780293,0.08272704415166442
0.09587217043941411,0.08330617855107439
0.09653794940079893,0.08388531295048436
0.09720372836218376,0.08446461497200704
0.09786950732356857,0.08504391699352971
0.0985352862849534,0.08562321901505239
0.09920106524633822,0.08620252103657507
0.09986684420772303,0.08678182305809774
0.10053262316910785,0.08736112507962042
0.10119840213049268,0.0879404271011431
0.10186418109187749,0.08851972912266577
0.10252996005326231,0.08909919876630115
0.10319573901464714,0.08967866840993655
0.10386151797603196,0.09025813805357194
0.10452729693741677,0.09083760769720732
0.1051930758988016,0.09141707734084271
0.10585885486018642,0.09199654698447811
0.10652463382157124,0.09257601662811349
0.10719041278295606,0.09315548627174888
0.10785619174434088,0.09373495591538428
0.1085219707057257,0.09431442555901967
0.10918774966711052,0.09489389520265505
0.10985352862849534,0.09547336484629045
0.11051930758988016,0.09605300211203854
0.11118508655126498,0.09663263937778663
0.1118508655126498,0.09721227664353473
0.11251664447403462,0.09779191390928281
0.11318242343541944,0.09837155117503091
0.11384820239680427,0.098951188440779
0.11451398135818908,0.09953082570652709
0.1151797603195739,0.10011046297227519
0.11584553928095873,0.10069010023802327
0.11651131824234354,0.10126990512588409
0.11717709720372836,0.10184971001374489
